id,commentText,Labels
UggmpW2UptymWngCoAEC,nice recipe,2
UghwvTUyz2r6BngCoAEC,thnk u very ma'am..,1
Ugi_7fz4Ctho6ngCoAEC,mam bread pakoda recipe bhi chahiye,6
UgjEmUHg7jJ74HgCoAEC,mam i like ur voice very muchðŸ˜˜,4
Ugh9e5vA5VvKUngCoAEC,thanks mam,1
UggtuuOHGpbjBHgCoAEC,mam maine udid wada banaya that. wo bahot oily ho raha they,6
UggE8ZPFfDkXd3gCoAEC,thankyouu it is really delicious,5
Ugiw4YS6LIHiC3gCoAEC,mam i luv ur recipes ! ap kbi mko mil gye n to pkka apke pair chungi ðŸ˜˜ðŸ˜˜ðŸ˜˜ ap kitte pyr se sikhate ho mko mmy vli feeling ati h ! â¤â¤,4
UggPwCanG-bdTXgCoAEC,aunty .... ap bhut ache way n easy method se .... recipie btate ho thnku so muchhh ðŸ˜Š,4
UgjcZr1DbzQELHgCoAEC,yummy,2
UgjO9jO8qL38d3gCoAEC,samose ka pocket mujse kabhi bantey nahin the or apne bahuth ache se samja diya,6
UgjHxCDmKfp6PngCoAEC,nice u r,4
UggEFU8tB9wyOXgCoAEC,really no comparsion....of nisha madhulika.,4
UghtpfX_WCaD4ngCoAEC,make ice cream item,6
Ugh2r0oy2pqbe3gCoAEC,very spicy,2
UghaTtoXrmcUu3gCoAEC,nice video,3
Ugx5W4Sy6fQJK30K9914AaABAg,good samosa,2
UgxZh20G0YTqke1-6W54AaABAg,maine samosa banaye thaeye per ye thoda thode khul gaye iskeliya kya kare kuch tips jaroor de,7
Ugw07JdyWX2apjn8vtN4AaABAg,thanku mam  yourrecipie is too good and you are too good,4
UgyCzf0T-1--lzKBIDZ4AaABAg,You are amazing maam,4
UgxNBrARhWDaLpzuyvl4AaABAg,thank you mem,1
UgxT1YmE-dW9_CXLloR4AaABAg,axa lagha aph khaa video,3
UgylNCBi6GMOeFBfrs54AaABAg,so nice,3
UgyoBwCJUinjelEiBe14AaABAg,Nice recepik,2
UgzEr2oeMkE-eaI6bWJ4AaABAg,Very Nice samosa,2
UgwW-m9mD7hYUbsteD94AaABAg,ma'am thanx i also try this recepie u r ryt ki bubals nai aya,1
UgwZiiHetQcQhVgwqr14AaABAg,nisha mam i am biggest fan of you and your recipes but tell me how to make soft bhakri,4
Ugx0X0374G28eqYIpvh4AaABAg,hi mam aap plz Hume midi kchori sikhae,6
UgwZaHApc8zoVli-0Hh4AaABAg,Very good Method I  will tray ...ðŸ™ðŸ¼ðŸ™ðŸ¼ðŸ™ðŸ¼ðŸŒ¹ðŸ‘ðŸ»,4
UgxBXqN3_C-t0c0WCpx4AaABAg,hum apki har recipe dak ta ha anty,6
UgxlTIY-r1Y9dkgUbg14AaABAg,very nice recipe anty i made,2
UgzLVp0sClnE-1l5NEN4AaABAg,very nice  I love  this  recipe,5
UgzcNJaicf4hR6E1EDx4AaABAg,good,3
Ugxvno7doT_8d5gveoV4AaABAg,I konw mam you are the best cook in the world i am varsha kosta,4
UgzvrFwFvTuoihX9Hox4AaABAg,Nice recipe nisha jii,2
UgyVxChXlzlhGzcHPnB4AaABAg,Abhi banaye!!! Bahot acche bane!! Thank you so much,1
UgwfCDQc8bMhK9qszqR4AaABAg,aunty mane app ke jase ghee dalkar somosa bnaya tad bhee usme bubbles aye,6
Ugyx773-q9sjYLGGd2t4AaABAg,nice video,3
Ugx1WCaghmQ4nADDtoV4AaABAg,tasty  samosa,2
UghrrvDVghiX1ngCoAEC,Nisha ji me jab samose k liye ata gundti hu to ata fat jata he aur sukh bhi jata he jab k aapke bataye anusar hi kiya mene... koi upay bataye plz,7
Uginao07Wc7jkHgCoAEC,mashaallah aap ki recipe bahut easy hoti  hai,2
Ugiw284sm3e-h3gCoAEC,"very nice
mere Papa g Ko aur mere bhai Ko samosa bahut aacha lagta hai isliye mai yeh recipe banaye aur Papa ,bhai Ko bahut aacha Laga mai v khaye  bahaut aachi Bani 
Thanku so much",5
UggXldChVDUHP3gCoAEC,Awesome Samosa Recipe!!!,2
UggfXGTm3DeXS3gCoAEC,wow,3
Ugg0YXMykARYC3gCoAEC,oooo wooooo,3
Ugh5V_qDS4aByngCoAEC,thank you very much mam,1
UghNpCLif3zVdHgCoAEC,very nice ji,3
UgjEUGwckiurW3gCoAEC,your teaching style is excellent and your recipe too,5
UgjqDuGJZkJMUXgCoAEC,u r great cook....thank u so much....,5
UghklgNSbBSRungCoAEC,mam samose ko crispy hone k liye Kya isme cornflour mix karsakte hai,7
Ugiga31zOnutJ3gCoAEC,thank u soo much for ur rly mam,1
UggA2Lj59b1A-XgCoAEC,mam AAP Jo b banate hai plzzzzzz uske Saath hi uski chatni b banana sikhae,6
Ugi-MAgzZXpy33gCoAEC,very nice Nisha mam,3
UghO1FiDenz29HgCoAEC,thank u for dis receipy,1
UgiJAdyLs8z7zngCoAEC,nice mam,3
UggwoSAani0_OngCoAEC,very nice recipe,2
UgjcHwUkNkEjWXgCoAEC,aunty ji can we use basen ka aata,7
UggYGY46DJ7eFngCoAEC,liked very much,6
UgjbxVdyICzXMXgCoAEC,I love samosa,6
Ugh4PSCj66Glk3gCoAEC,It is the tastiest samosa ever,2
UgjpXm8xSP5_fXgCoAEC,nice,3
UgggNI5NQH_8OHgCoAEC,you are are my favourite  I love your cooking  please make strawberry cake â˜ºâ˜ºâ˜ºâ˜º,4
UgjS15Q1QZD8UngCoAEC,nisa jii ye jo app sub bnate ye sub aap ne keha se sikhi thi aap ne aupne channal per 1135 videos upload kee rakhi h meri mom bhi bhut si resipeee aap se hi sikhi h plese aap kuchh reply to dena.,6
UgiEfEJF8eFCvXgCoAEC,very nic mam samose bnane m help karne k liye. aap ka video dekh k mere ko ye faida ho gya ki ab agar ghar m guest aane wale honge to bahr se samose nhi mangvane padengeðŸ˜‰ðŸ˜‰. once again thnx mam,1
Uggzhox-QNnIxHgCoAEC,Can Make with out ghee.?,7
UgggXbqvy84XaHgCoAEC,Very NicwðŸ˜˜ðŸ˜˜ðŸ˜˜,3
UggBqy8aF0POPngCoAEC,v.v.thanks.,1
Ugh1bnEvu__zTngCoAEC,nice,3
Ugg_2TKkeFNLxngCoAEC,very nice recipe,2
UggU7mDD6v2zh3gCoAEC,Hi nishaji mera bhi cooking channel he aur abhi abhi suru kiya he to kya aap usme meri koi madad kar sakte he i mean ki me apne videos me meri link de sakti he please agar aap meri madad karna chahe to please reply,6
Ugjgh2CBH5lU5ngCoAEC,your all recipe very very tasty and beautiful,5
Ughpa7ZuXQKeQ3gCoAEC,very nice,3
UggRLDw4hhOp23gCoAEC,Thank u for sharing ur videos.. I have tried many things including samosa.. My mom was shocked to see the magic of my hands..  I m loving all ur recepies and ur way is also very good.. Keep sharing..,1
UgiDKRXZBX5IEXgCoAEC,bhot badiya,3
UgjsZxvJPqUBMngCoAEC,Mam your easy dishes is  so best and wonderful dishes,2
UgjRmiPbmsF4w3gCoAEC,you are really a youtube star,4
UgiwZlbxBpe2FngCoAEC,Nice mam,3
UgjELZShMy0hzXgCoAEC,Happy Womans day Nishaji..v r really proud of u.u are doing an amazing job in such a gentle n soft way.keep it up Nishaji.,4
Ugj_UYPBW_hGYHgCoAEC,Happy womens day mam.,6
UghEWqd08xcqO3gCoAEC,"very nic dish mam 
a very nic way of explaining",5
Ugi1flJE5mYPTXgCoAEC,I love your all recipes mane aapke wale hi rasgulle bnaye the vo bhut   hi aache bane the thanku for teaching delicious food,5
UgiGQBPySc4bWXgCoAEC,thank you mam,1
UghFuOfp2myeQ3gCoAEC,wow it look delicious,2
UgiV6wlAzCYdCHgCoAEC,Thank you Nisha ji......,1
UgheGLTK6521QXgCoAEC,anty  ji  school  mai  khane  ka  competitions  tha  sab  ko  yeh  diss  bahut  pasand  aya,6
Ugg5xr8uk11y0XgCoAEC,very nice video .,3
UgjjdexE-ZL-n3gCoAEC,nisha anty aap superb ho love your recipe .... nice samosa recipie,5
UgiA5RwHXr4zWXgCoAEC,nisha anty aap superb ho love your recipe .... nice samosa recipie,5
UghuYYYUyqJGMXgCoAEC,mam apke samoshe ko modne ka trika bahut achha h.....apke sach me awesome h....,4
UgiLBwziRSpNpHgCoAEC,hello nisha mam aap please green chatni ki rasipe b btae mam,6
UgjWRQ15WIaCFHgCoAEC,"thank you madam, aaj banaunga fir batata hu apko ..",1
UgghQGleq4lnb3gCoAEC,samose but hum puri bhaji ke liye bat kar rhe hai sorry anti but Mujhe ghar main purification bhaji pakane boli hai,6
Ugha-INtnHtFgHgCoAEC,anti maintain kup koshish kiyi par aloo puri bhaji nhi mili,6
UgiCA5NYkhkhLHgCoAEC,hi mam,6
Uggs2DdAO_8_hngCoAEC,Maine samosa bnaya aur bht tasty bana ..I loved it....ðŸ˜„ðŸ˜„ðŸ˜„,2
UghXKOAzTcRPxHgCoAEC,My mom is cooking so many new recipes after watching your videos.. Thanks we r enjoying food festival at homeðŸ˜ðŸ˜€ðŸ˜€,1
UgiBh8GXzEaUqHgCoAEC,"thanks mam, Maine samose aap se banane seekhe",1
UgjJ7qeP325_1HgCoAEC,Bhut acchi ho aap Nisha jiiiiii,4
UgiIGebkXEJ5FXgCoAEC,nice,3
UgieXHepxC-GiXgCoAEC,hate advertisement with no skip button,6
UggG0E76VEnllHgCoAEC,aunty samose khasta nahi mulayam ban gaye h kya karu,7
UgjB7TSDV4-DxXgCoAEC,I love this dish very much. It tastes perfect with imli chutney. Thankyou very much for posting this recipie,1
UggXQRcJurTFuHgCoAEC,anti chatni ki bhi recipi lana place anti,6
UggZgVuUr-BpVXgCoAEC,aaloo boil kiya hua h kya,7
UgjGvIy5_8PpMXgCoAEC,thank you so much,1
UgjMch7tEOVDUHgCoAEC,map aapki har dish bhoot achi h,4
Ughf9vz8Io7VHXgCoAEC,map ek or baat bataiye aata gehu ka hena please bataiye please,7
UggE4bulrGTE6XgCoAEC,map ek baat bataiye aaloo ubalne he ya nahi,7
UghGdMm-n6A0pXgCoAEC,Thanks mam,1
UgiBW1zSEwa3BHgCoAEC,aap ka recipe bataneka andaz bhut hi bdhiya he thank youfor all your recipe,5
Ugi7DJpuwlncDngCoAEC,Aunti ji very beautifully explained will try Sure and let you know through my comments,4
UgikNSFwlgc6_3gCoAEC,mam maida sehat ke liye accha nahi hota so kya hum dusra atta use kar sakte hai???,7
UgiFas9DDGX10ngCoAEC,samose bht bht ache bne... sbne bht tareef ki.... thnq nisha ji..... i like the way of ur cooking..... nd mostly like ur way of talking......,5
UgjuLuZtuwETqHgCoAEC,Aunty I love your all receipe...,4
Ugh8_Y0yAK5W5HgCoAEC,your recipes are really awesome ðŸ˜‹,4
UgjN5EyuW0E1BHgCoAEC,hi mam thanks for u,1
UghvkYfqbfslbHgCoAEC,"mam your recipes are fab  my mom liked a lot, they are so perfect that she became your fan",4
UggI-6FCRUmwT3gCoAEC,very nice aunty,3
Ugjtxt7O2z5DUHgCoAEC,thanku so much mam .,1
Ugip8ZhePwWHRHgCoAEC,thank you so much aunty ji aap ne bhut kuch sikhaya h aur sikha rhi h aese hi sikhati rho aap bhut achhe se samjati h,5
UgiSDSE-n03DYngCoAEC,"aunty Ji I love your cooking......
I also tried your recipes at my home
my mom also likes your way of cooking and way of smooth taking.",4
Ugi0-NYnuQc-cngCoAEC,mam aap ka har recipe bohat aacha hain aur aapka samjhane tarika fantastic ðŸ‘ðŸ‘,4
UgjIE3bNJMeKBXgCoAEC,mam aap ka har recipe bohat aacha hain aur aapka samjhane tarika fantastic ðŸ‘ðŸ‘,4
UghzocDGDjnMIHgCoAEC,Maine aj samosas bnay bhut achhe bane h mam thank you so much recipes btane ke liye,1
UgilWXNtggquKngCoAEC,nice samosas,2
UghsiBjyqUluuXgCoAEC,excellent,4
UghC1YmzC1nCaXgCoAEC,Auntyji you are very sweet <3,4
UgiaCrJOwbLhAngCoAEC,ye jo samose ki stuffi hoti h wo samose ke shaat set nhi hoti matlab pakhta nhi h wo andar se alag rhta h to plz aap batao mujhe m kya karu,7
UghvITJCGkmm3XgCoAEC,bubble vale tao jiada crunchy tasty hunde a,6
UghWf6x_Ua4W83gCoAEC,verry nice men  thanks.,5
UggI1ArtZgHlfXgCoAEC,Thank you soo so much for such easy recipe mam! your dishes are always amazing and easy to make Thank you :),5
UgjVTYIi_9_Gj3gCoAEC,hello mem.. aap bhot sweet ho or pata hai aap ko... jab aap aake turant kehti hai namaskar nishamadulika .com me aap ka swagat hai wo to bhot behtrin lagta hai or aap ki smail massalllh bhot pyari hai... love you mem hamesa aate rahiye or  hame shikhate rahiye ...love you so so mach...,4
UgiqXYmlgdUWv3gCoAEC,mam yr way to teach is best my mom love yr chanell.,4
Ugj1LEK7X-T0cngCoAEC,you are best chef in the world nisha mam,4
UggUdelSMWzgf3gCoAEC,nisha mam it's best samosa in world,4
UgiUMWYdEoGlTHgCoAEC,u were amazing,4
Ugh4tMJf_GP0SngCoAEC,"Aunty, your are so cute... and your recipes are wonderful! I love you!",4
UgjuzPE389rHzngCoAEC,can we use oil instead of ghee? plz ma'am reply,7
UgiQYpa7XG-C4ngCoAEC,super ma....,3
UgjcbvXzXzPoXXgCoAEC,mujhe ye video bhahat accha laga maine ghar me vi try kiya wo bhat tasty or crispy,5
UgjWaLA0Xsy0IngCoAEC,Nisha ji.. you explain very sweetly.. will try this one,4
UggZyPyG9VdrGXgCoAEC,mam when i made. and fry it has break up in oil plz can u tell me why it has been happen,7
Ugj7tqU8_xUD2HgCoAEC,very nice channel and explanation is also very nice,4
Uggj1Y1xQlCR2XgCoAEC,kya aap bata sakte hain ki moyan kitna dal na hai,7
UgjV865Fr76WL3gCoAEC,very nice,3
Ugi3qnlVxX6lPngCoAEC,u are very sweet and kind .... love your accent like my mom ðŸ˜,4
UggMnQ_cJ6-LR3gCoAEC,bhtttttt badiya,3
UgjCMEd-bEMtpngCoAEC,mem  kaju k samosa banane bataiye,6
Ugg_UKvtpvxLlngCoAEC,I will tray thAnks anti,1
UghvzZICHU_fn3gCoAEC,wawooo,3
Ugi4z6qICnRQfngCoAEC,thank you ... this very helpful,1
UgiTjKqmvwyaUXgCoAEC,"nice di mjhe samose bht psd h di prr  cone bnani nhi ati thi prr aapne cone   bna
na shikhya thank u .di",1
UggbUPLhU05-EHgCoAEC,GreatðŸ’Ÿ,4
Ugivv_iOU9oxXXgCoAEC,very nice,3
UgijE5hO4hiRY3gCoAEC,Very nice,3
Ughr4p6wu_gsfngCoAEC,very nice mam g,3
UggxgY9eSnIOZngCoAEC,nishaji aap tv mein bhi aati hai kya,6
Ugj7WCRNbzMFyXgCoAEC,thanks Didi mai roj dekhti hoo. aur  roj khana banati hoo mera pure pariwar khana Kate hai. very nice and thanks.,1
UghJQlmLWmHLFHgCoAEC,samosa yummmy,2
UghnRt3UYmjV0XgCoAEC,hello mam namaste. mujhe khanana banana mera passion hai aur apko bahut dhanyawad ki apki receipes dekh dekh kar mai bhi bahut sari receipes banana Sikh chuki hu........,1
Ugh6U8LUChvmKXgCoAEC,Best,3
UgiJBHF7XVPM4ngCoAEC,thnx mam mane ajj smose bhnae h Bhoot jydha aachai bhne h thnx mam daily Kuch na Kuch recipe dala karo,1
Ugg0x648BrubtngCoAEC,Hi here arshdeep...and Thankx nisha mam for the Recipes u have ever made....I Am your big FAN.,5
UghyXzm0bwVSJngCoAEC,nisha ji you are the best,4
UgiQ47mLILYzDXgCoAEC,smosa bhut achche h but chutney bi chatpati si bnakr Btao please thank,6
Uggv3zgL2bJiHngCoAEC,cool,6
UgjtHgmh9Dx1zXgCoAEC,Rish,6
UgjiSZ0f-xGK93gCoAEC,nice,3
UgjiHC85qy1KIXgCoAEC,Mam u r really good cook,4
UgjtBc2rw28ex3gCoAEC,bhut ache h samose nisha mam,2
UggvBY9N4chcqXgCoAEC,eat cocink pilees mam,6
UggQqb0iYrUJxngCoAEC,Awesome Recipe Mam......,2
UgjeNAx_yd9ER3gCoAEC,"mam u explaine very well like ing. ratio ,oil temp. jo ki kuch traditional banane me bahut help karta h.thanku",5
UgiXmLfcDzKNLXgCoAEC,very yummy thanks nisha ji thanks a lot,5
UghMXozosjfa-ngCoAEC,Nisha Mam haldi nahi dalte kya samose ya kachori me,7
UgiLuu8VzXZx1HgCoAEC,"today l make samosa..,very testy thanks a lot mam",5
UggIBdolERrNIHgCoAEC,niceeeeee,3
UghLuecpZyRnI3gCoAEC,very  goid recipe to sammosa,2
UghTjCQj1XYcGXgCoAEC,Nice recipe anti ji,2
UggHFYpfnWDbV3gCoAEC,Thanks mam.....U r very knowledgeable person....thanks,5
UgifIek0eDva5ngCoAEC,amazing ap ki recipes bhohut acchi hotin hai,4
Ugi_y1jRR49M8ngCoAEC,thank you mam. its really work.,1
UgiIWPr9N1ME73gCoAEC,nice video mam,3
UghAr8ky35qRl3gCoAEC,good recipe,2
Ugja6f3tliHC9XgCoAEC,nyc,3
UgjOeK20lwIjy3gCoAEC,I dont like peas so can dont add  them plssssssss reply,7
UghD2ET0rXrXJ3gCoAEC,"I watch all your receipe. 
very good way to teaching .
    Thanks for all videos",5
UghE6l4CUDgrKngCoAEC,Yummy yummy yummy,2
UgjVJHFZFwWnSngCoAEC,very nice,3
Ugjc6dYYpJ37yngCoAEC,nice resipi mam,2
Ugjc814ZFPGYrXgCoAEC,samose bhi bnae meine aj bt fold krne ni aae achi trah se next tme fir se try kru gi,6
Ugh0o29f-mBYF3gCoAEC,mam aapne aloo ko pehle boil kara hai,7
Ugh0WAd31-rjUXgCoAEC,love to eat it :-* :O B-) :-*,6
UghEjaLrkltHU3gCoAEC,Mam Mene banaye samose vese he Bane Jesse aapne sikhaya tha thanksss for this delicious recipe..... mam,1
UgjN0mUGvm-BKXgCoAEC,mam hamari samose ki dukan h gujarat Ahmedabad me  hum usme khade masale pis kar dalte h stuffing banane k liye,6
UgjR4S6spG4DEXgCoAEC,Thkuuu..... SO TASTY SAMOSHA,5
UggS4Yh3ZQS2g3gCoAEC,nice,3
UggcvKF1UvsWXngCoAEC,thanks Nisha ji you are awesome!,5
Ugg79GWEYEf5KHgCoAEC,"Hello mam muje Ye samosa banane h lekin muje ese ziyada bana kar frozen kar Lena h, kiya Ye samosa kucch weeks k liye frozen kar sakti hu plz muje juldi de juldi replay de muje ye banane h mam",7
UggIKKiPId9yF3gCoAEC,mam samose ke liye meda  chaiye kya,7
UggTTVTIdrq2BngCoAEC,Nisha ji samose jada kadak ho gaye KIS Karan plz reply.....@@@must,7
Uggaub_f2RecTngCoAEC,Maine bnaye aunty tasty BNE h,2
UghQGIGuTaLcOHgCoAEC,thanku Mam sharing your recipes.ap ne samosas Ki recipe itni easy way se btayi hai. Maine aj samosas bnaye or sath mein apki dahi Ki chutney bnayi bht pasand Aaye Sab ko. Mam Bs Jo maida ka dough hai mujh se plain Nhi bnta jaise apka Tha. Pls btaye uske liye Kya kre,5
Ugj4LL2mTKdHLXgCoAEC,"Hi ma'am :) I got inspiration from your video, and it was a huge success with my family :) Although, I did make some alterations, but I must thank you for this delicious recipe :)",5
UggnA5TfRJ_2vngCoAEC,main kal bunane wali hun thanks for you to this video didi,1
Ugg_U7yoY3pmfXgCoAEC,very very good,3
UghqPeB1sf5JcHgCoAEC,"simple explanation, very tasty and good",5
UgjZjoBghxcM8ngCoAEC,"awesome 
loved it....ðŸ˜ðŸ˜ðŸ˜",3
UgiAPf81jg2VIngCoAEC,tasty,2
UgjjLxSG6UCx4HgCoAEC,so sweet :),4
UggNdABRNtx_cXgCoAEC,she never mentioned whether she boiled the potatoes before adding them to the peas!,6
Ugji95X0eSljwngCoAEC,nice somosa recipe,2
Ugj6wN6wawruFHgCoAEC,Lovely recipes,2
Ugj6TAI4n_1ua3gCoAEC,Will these samosas remain crisp after 5-6 hours?,7
UghO0aFDhFQpxngCoAEC,"Your recipes are more better, easy & tasty too",2
UghjgGmZX_Dv0XgCoAEC,I like nisha ji,4
Ugg3J1B-UxUFWngCoAEC,thank u mam hamare samosas  bahut he aache aur tasty bane,5
UgiQa4Dj_Fu473gCoAEC,I like it nisha g,4
UggvgVkLCUNR03gCoAEC,kya hum ek din pehle samosa stuff karke rakh sakte h...taki dusare din direct fry kar sake??,7
UghQhYuzw_NlpXgCoAEC,"Lovely Aunty â™¡â™¡
Keep It Up :* :*",4
UgiB_PPMI8bLkngCoAEC,mast,3
UggaVtO5MvyhYHgCoAEC,thank u mam for nice samoosa recepi but my samoosa  under not dry,1
UghKs9jxbi9ydXgCoAEC,Thank you ma'm for your wonderful recipe!!!!!,5
UgggKtzerQ2jnXgCoAEC,very nice nisha ji.i always like your recipes,4
UgidbQ9bu8mC23gCoAEC,hmmm I have no confidence,6
UggrhQ3wCiDlxHgCoAEC,welcom unkw mjy b cooking ka bht shok tbi I yry ur all respie,6
UgifrZtI8whdlHgCoAEC,very good food,2
Ugj48EB35yI_fngCoAEC,am muslim but I like your respie,2
Ugg2ya1mN2rx7ngCoAEC,"I
like
your
 show",4
UgiZWCmsVAciyngCoAEC,when I make it it is very vvvv tasty I like it.!,2
UghxhlZTjwELrngCoAEC,i    like   your   videos   very   nice.,3
Ughqi-sKVxJ-engCoAEC,thank you very much mam,1
UgjO-rFXMWuwzXgCoAEC,"Your recipe is too good. I tried it , They came really well. Thank you so much. You are a chef with full of patience. ðŸ˜Š",5
Uggj8my9v2-hfHgCoAEC,thanks ma,1
UggdhjZvnNowfHgCoAEC,I love you Nisha mem g main pehle bhi smose bhut bar bna chuki hu par aaj apki video ko dekh kr maine itne ache Samose labhi market se nhi khaye jitne ache ghar par bne hai mere..ap bilkul mere mumy k trah bhut bariki se smjati ho..sach main god bless you dear..  ap mere  Adarsh ho,4
UgiKJiOPx_pyhHgCoAEC,hi mam plz help me with your answer... Maine samosa banaya ...sabko bhot ache lage ..but 3 ghante bad ..kadak nahi Rahe ..Kya karu,7
UgjIAgm5cc2jo3gCoAEC,yipee bngye bht mast,2
UgjE_J7wFjaPdXgCoAEC,best cookðŸ‘Œ,4
UgjScuAbhmh46ngCoAEC,nisha ji aap great ho,4
UghpaxT7feTkdngCoAEC,hii ...mam .... maiada me oil ka mohan nahi dal sakte kya...,7
UghcYnopc-mg3ngCoAEC,ap buhut acha samjati hai . thank u maam . ðŸ‘ðŸ‘ðŸ‘,5
UggTxlJus1aXPHgCoAEC,I too tried samosas ...got appreciation..thank u mam .I told all to follow Ur recepies...I would be my pleasure too meet u some day,1
Ugi9LgnQ6E98U3gCoAEC,mam  Maine ye samose try kiya  aur  ye. bahut hi awesome. bane. thank you mam for this wonderful recipe,5
UghAFvxjMqIqungCoAEC,very nice I tried samosa at home thanku,5
UggvBgVB0hdajHgCoAEC,hi nishji aapki har recipe mujhe bahot pasand hai aap itney acchey thrah say batetey ho ki ek baar hi samz may aajata hai aap ki jitni b recipe mainy banai hai mere family m sabko bahot pasand aayi hai thank you so much maam aap bahot acchey ho,5
Ugh0zgMmlwrLcHgCoAEC,very tastyðŸ˜‹ðŸ˜‹,2
Ughg1HsfZlmbIHgCoAEC,so tasty an lovely samosa thanks nisha,5
Uggqe_XowYoQtngCoAEC,hmmm!!!ðŸ˜‹ very yummmmyyy... tassttyyy ðŸ˜‹ðŸ˜‹ðŸ˜‹,2
Ugj_9VV4gNwREngCoAEC,Thank you so much ...... bahut hi aache bane hai Mene  try kiye.....sab ko bahut pasand aaye ......,1
UghPiE4y2leb9XgCoAEC,taste,2
UghZjDnBSqrDFHgCoAEC,hai,6
UghPzwbqWZmMZXgCoAEC,tinku parihar Gendouli,6
UggI2LmuA0Eos3gCoAEC,samosa me khada dhanya or soaf add kar sakte hai,7
UgjmmIhgYhPAC3gCoAEC,nice and effective videos maam,3
UgigrLrYx1bJNngCoAEC,WOW!!! Awesome Job!!! Thanks,5
UggEfXC0kZ6vAHgCoAEC,looking testy ymm,2
Ugg7pRUvcpSoD3gCoAEC,mam your voice is very soft and heart touching,4
UghqOV7m2X2iOXgCoAEC,thanks mam Bhut acha smosa,1
Ughjq_dZEh5yS3gCoAEC,sometimes it gets too soft than crispy,6
Uggy8xeBBPjSqXgCoAEC,nice resipi,2
UgjJ86UnWGSF3ngCoAEC,samose ki chatni b btadijiye,6
Uggrrnqx-CbOH3gCoAEC,mam. mera samosas close nai hota  tot jata Ha bar bar kia karo ??,7
UggYWJnMPiIwy3gCoAEC,very niceeee,3
Ugh_4ifOG1E7MXgCoAEC,thanks mam mare samose bahut he badeya bane,1
UghSD8BsS_dANHgCoAEC,mam samose ek dam soft kachori jaise ho gaye plz tell me,7
Uggj2_BsVHdgZ3gCoAEC,mam plz show a pan piza,6
UghtbOUNGNzvGngCoAEC,Good recipe thank you so much mam,5
UghkVNI-SfYIMngCoAEC,you explain very way ...i will try,4
Ugjd6ItIfvX0lngCoAEC,great  recipi  mam  thank  you  so  much,5
UgghzexFvGfTK3gCoAEC,Pka banana,6
Ugh1glNnp3OqvXgCoAEC,thanks,1
Ugi0Bj4J0U9HC3gCoAEC,I love u mam...easy to learn ..thnq sooo much:-),5
Ugg979WIiE6aSXgCoAEC,thanks mam,1
Uggucq0S560N3XgCoAEC,Hello Nisha ji .i did exactly and it's really tasty Samosa .i just love thanku so much for sharing such awesome recipes,1
UghJtXzaaVhjl3gCoAEC,Nisha g...apki recipes bht allaa hyn Lekin apki website py just Hindi language may recipes mentioned hyn because I'm from Pakistan so please put your next recipes mention in English or Urdu also at your website..(y),6
Ugg53sdNS1He1XgCoAEC,Nice recipe Nisha Ji,2
Ugjm243i-XIer3gCoAEC,veree nice samose,2
Ughm_ZrM2L2HlngCoAEC,thank mam,1
Ughb4KJhwMzSe3gCoAEC,"Mam, please make a little shorter videos, it takes lot of time to see throu the whole thing, thank you",6
Ugj4z-XN6X-fMngCoAEC,thank u very much mem,1
Ugikj-DHM8G5X3gCoAEC,wonderful cooking recipe,2
UggrP5fu6OgV7HgCoAEC,This is nice video…tasty samosa,5
UgjMO_Vt-sXFQngCoAEC,samose crispy nhi bn pate hain,5
Ugj34ZwhbpDbA3gCoAEC,Superb.....,3
UgiIyQ-jFlEXUHgCoAEC,very nice,3
UghvJZGJ6pSu-XgCoAEC,really nice recipe,2
Ugh1rtfKoJPQbXgCoAEC,thank you mam.I have tried your samosa.thank you for your recipes,1
Ught8DD6x_jH1ngCoAEC,very nice recipe,2
UgjaI0fVkobLxngCoAEC,very nice recipe mouth me pani  As. gaya,2
Ugj6Yd-5QyTkBngCoAEC,aap kitne achche se samjhaate hai thank you,5
UggTBPwFab8hpXgCoAEC,woundrful cooking i love it,4
Ugglbz4zkwAfD3gCoAEC,wow kya kamal karte ho app bahot acha,4
UgjmAGjS_CiGpXgCoAEC,you re great maam i like your  recipe i made it and so tasty tnxs maam,5
UghLu9E3R_zTn3gCoAEC,hello mam very nice,3
Ugj49x4-6iABiXgCoAEC,"I made this at home and they were so tasty and the plus point : it was home made .. everyone loved it.., ðŸ˜Š  I love your recipesâ¤",4
Ugjz5ok_mTILxXgCoAEC,nice dish mem,2
Ugjc8_twauE4rXgCoAEC,bohat zabardast recipie hai..,2
UghR06r451cbqHgCoAEC,thank u  ma,1
Ugi39kKO3r20e3gCoAEC,hi nishaji kya hum samosa Bana kar freeze me rakh sakaye hi?,7
UgjbJJVMMWdPKXgCoAEC,God's food!,6
UgjtJmW89HbSPXgCoAEC,A pinch of kesuri methi dust will give the stuffings an extra twest!,6
UghljSnmnLiL6HgCoAEC,"i thought of my mom when i saw this!
thanks!",1
UgiNGuq-VnPQDHgCoAEC,wow excellent thanks ma'am,5
UggOicBonFpUQngCoAEC,mam I like your recipe,4
Ugg75kxcSi4oaXgCoAEC,very tasty thanks.,5
Ugi3BYnlU-eCnXgCoAEC,thank you so much mam for best samosa,1
UgjTPJP_hLQglngCoAEC,Thanks nisha Ji it's very easy and tasty recipe I love it,5
